sku;name;images;video;stock_a;stock_a_days;stock_b;stock_b_days;stock_c;stock_c_days;pvd_old;pvd;pvd_dif;pvr_old;pvr;pvr_dif;category
S05142470;Ladies' Sunglasses Adidas SP0075;https://www.bigbuy.eu/7545041/ladies-sunglasses-adidas-sp0075_1254066.jpg;-;1;1;0;5;1;1;-;64.27;0.00%;-;71.41;0.00%;Sunglasses
S72132244;Ladies' Sunglasses Converse CV535S 54691;https://www.bigbuy.eu/7530491/ladies-sunglasses-converse-cv535s-54691_1251909.jpg;-;19;1;0;5;19;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72132243;Ladies' Sunglasses Converse CV535S 54281;https://www.bigbuy.eu/7530456/ladies-sunglasses-converse-cv535s-54281_1251901.jpg;-;23;1;0;5;23;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72132242;Ladies' Sunglasses Converse CV535S 54001;https://www.bigbuy.eu/7530558/ladies-sunglasses-converse-cv535s-54001_1251919.jpg;-;24;1;0;5;24;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72132241;Ladies' Sunglasses Converse CV801S 55682;https://www.bigbuy.eu/7530734/ladies-sunglasses-converse-cv801s-55682_1251954.jpg;-;21;1;0;5;21;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72132240;Ladies' Sunglasses Converse CV801S 55440;https://www.bigbuy.eu/7530730/ladies-sunglasses-converse-cv801s-55440_1251953.jpg;-;13;1;0;5;13;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72132239;Ladies' Sunglasses Converse CV501S 56001;https://www.bigbuy.eu/7530679/ladies-sunglasses-converse-cv501s-56001_1251943.jpg;-;49;1;0;5;49;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72132174;Ladies' Sunglasses Funky Buddha FBS2024 57004;https://www.bigbuy.eu/7530406/ladies-sunglasses-funky-buddha-fbs2024-57004_1251891.jpg;-;23;1;0;5;23;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72132124;Ladies' Sunglasses Vogue VO 5669S;https://www.bigbuy.eu/7530355/ladies-sunglasses-vogue-vo-5669s_1251876.jpg;-;1;1;0;5;1;1;-;90.0;0.00%;-;102.27;0.00%;Sunglasses
S72132123;Ladies' Sunglasses Vogue VO 5669S;https://www.bigbuy.eu/7530354/ladies-sunglasses-vogue-vo-5669s_1251875.jpg;-;1;1;0;5;1;1;-;77.43;0.00%;-;87.99;0.00%;Sunglasses
S72132122;Ladies' Sunglasses Vogue VO 5666S;https://www.bigbuy.eu/7530352/ladies-sunglasses-vogue-vo-5666s_1251874.jpg;-;1;1;0;5;1;1;-;73.01;0.00%;-;82.97;0.00%;Sunglasses
S72132120;Ladies' Sunglasses Vogue VO 5672S;https://www.bigbuy.eu/7530348/ladies-sunglasses-vogue-vo-5672s_1251872.jpg;-;1;1;0;5;1;1;-;96.29;0.00%;-;109.42;0.00%;Sunglasses
S72132119;Ladies' Sunglasses Vogue VO 5658SU;https://www.bigbuy.eu/7530344/ladies-sunglasses-vogue-vo-5658su_1251871.jpg;-;2;1;0;5;2;1;-;77.43;0.00%;-;87.99;0.00%;Sunglasses
S72132076;Ladies' Sunglasses Police IMPACT 5 SPL189;https://www.bigbuy.eu/7530364/ladies-sunglasses-police-impact-5-spl189_1251878.jpg;-;1;1;0;5;1;1;-;108.76;0.00%;-;123.59;0.00%;Sunglasses
S72131866;Ladies' Sunglasses Bulget BG3364 6009A;https://www.bigbuy.eu/7514786/ladies-sunglasses-bulget-bg3364-6009a_1249866.jpg;-;6;1;0;5;6;1;-;40.65;0.00%;-;49.57;0.00%;Sunglasses
S72131864;Ladies' Sunglasses Dolce & Gabbana PRINTED DG 4370;https://www.bigbuy.eu/7515258/ladies-sunglasses-dolce-gabbana-printed-dg-4370_1249980.jpg;-;1;1;0;5;1;1;-;163.38;0.00%;-;181.53;0.00%;Sunglasses
S72131359;Ladies' Sunglasses Italia Independent I-MIRROR II 0033M;https://www.bigbuy.eu/7514852/ladies-sunglasses-italia-independent-i-mirror-ii-0033m_1249889.jpg;-;1;1;0;5;1;1;-;114.61;0.00%;-;127.34;0.00%;Sunglasses
S05142503;Ladies' Sunglasses Guess GU00148;https://www.bigbuy.eu/7502327/ladies-sunglasses-guess-gu00148_1248236.jpg;-;1;1;0;5;1;1;-;46.79;0.00%;-;52.57;0.00%;Sunglasses
S05142501;Ladies' Sunglasses Guess GU00148;https://www.bigbuy.eu/7502325/ladies-sunglasses-guess-gu00148_1248234.jpg;-;1;1;0;5;1;1;-;46.79;0.00%;-;52.57;0.00%;Sunglasses
S05123416;Ladies' Sunglasses Guess GU00099 Ø 55 mm;https://www.bigbuy.eu/7502324/ladies-sunglasses-guess-gu00099-oe-55-mm_1248233.jpg;-;1;1;0;5;1;1;-;48.83;0.00%;-;54.87;0.00%;Sunglasses
S72131260;Ladies' Sunglasses Botaniq MOD. BIS-7010 61104;https://www.bigbuy.eu/7481556/ladies-sunglasses-botaniq-mod-bis-7010-61104_1245397.jpg;-;50;1;0;5;50;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72131258;Ladies' Sunglasses Botaniq MOD. BIS-7005 50104;https://www.bigbuy.eu/7481540/ladies-sunglasses-botaniq-mod-bis-7005-50104_1245392.jpg;-;45;1;0;5;45;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72131257;Ladies' Sunglasses Botaniq MOD. BIS-7002 52104;https://www.bigbuy.eu/7481498/ladies-sunglasses-botaniq-mod-bis-7002-52104_1245377.jpg;-;48;1;0;5;48;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72131256;Ladies' Sunglasses Botaniq MOD. BIS-7002 52102;https://www.bigbuy.eu/7481550/ladies-sunglasses-botaniq-mod-bis-7002-52102_1245395.jpg;-;3;1;0;5;3;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72131255;Ladies' Sunglasses Botaniq MOD. BIS-7001 55172;https://www.bigbuy.eu/7481484/ladies-sunglasses-botaniq-mod-bis-7001-55172_1245374.jpg;-;27;1;0;5;27;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72131254;Ladies' Sunglasses Botaniq MOD. BIS-7001 55125;https://www.bigbuy.eu/7481511/ladies-sunglasses-botaniq-mod-bis-7001-55125_1245381.jpg;-;50;1;0;5;50;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72131253;Ladies' Sunglasses Botaniq MOD. BIS-7001 55104;https://www.bigbuy.eu/7481485/ladies-sunglasses-botaniq-mod-bis-7001-55104_1245373.jpg;-;21;1;0;5;21;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72131152;Ladies' Sunglasses Jimmy Choo JC 4018;https://www.bigbuy.eu/7481395/ladies-sunglasses-jimmy-choo-jc-4018_1245341.jpg;-;1;1;0;5;1;1;-;199.73;0.00%;-;219.48;0.00%;Sunglasses
S72131099;Ladies' Sunglasses Kate Spade FRIDA_G_S;https://www.bigbuy.eu/7481381/ladies-sunglasses-kate-spade-frida-g-s_1245334.jpg;-;1;1;0;5;1;1;-;142.09;0.00%;-;157.88;0.00%;Sunglasses
S72130947;Ladies' Sunglasses Botaniq MOD. BIS-7006 53197;https://www.bigbuy.eu/7469551/ladies-sunglasses-botaniq-mod-bis-7006-53197_1243688.jpg;-;18;1;0;5;18;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72130946;Ladies' Sunglasses Botaniq MOD. BIS-7005 50152;https://www.bigbuy.eu/7470172/ladies-sunglasses-botaniq-mod-bis-7005-50152_1243796.jpg;-;43;1;0;5;43;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72130743;Ladies' Sunglasses O'Neill ONS-KEALIA2-0 55151P;https://www.bigbuy.eu/7431164/ladies-sunglasses-o-neill-ons-kealia2-0-55151p_1241744.jpg;-;30;1;0;5;30;1;-;40.65;0.00%;-;49.57;0.00%;Sunglasses
S72130742;Ladies' Sunglasses O'Neill ONS-GODREVY2-0 55151P;https://www.bigbuy.eu/7431607/ladies-sunglasses-o-neill-ons-godrevy2-0-55151p_1241803.jpg;-;8;1;0;5;8;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72130628;Ladies' Sunglasses Tommy Hilfiger TH 2292_S;https://www.bigbuy.eu/7416076/ladies-sunglasses-tommy-hilfiger-th-2292-s_1239615.jpg;-;1;1;0;5;1;1;-;113.87;0.00%;-;126.52;0.00%;Sunglasses
S72130627;Ladies' Sunglasses Tommy Hilfiger TH 2289_S;https://www.bigbuy.eu/7416073/ladies-sunglasses-tommy-hilfiger-th-2289-s_1239614.jpg;-;1;1;0;5;1;1;-;125.02;0.00%;-;138.91;0.00%;Sunglasses
S72130624;Ladies' Sunglasses Tommy Hilfiger TH 2285_S;https://www.bigbuy.eu/7416072/ladies-sunglasses-tommy-hilfiger-th-2285-s_1239613.jpg;-;1;1;0;5;1;1;-;131.69;0.00%;-;146.32;0.00%;Sunglasses
S72130251;Ladies' Sunglasses Emporio Armani EA 4259U;https://www.bigbuy.eu/7414134/ladies-sunglasses-emporio-armani-ea-4259u_1239219.jpg;-;1;1;0;5;1;1;-;123.58;0.00%;-;137.31;0.00%;Sunglasses
S05125071;Ladies' Sunglasses Emilio Pucci EP0223 Black ø 54 mm;https://www.bigbuy.eu/7354143/ladies-sunglasses-emilio-pucci-ep0223-black-oe-54-mm_1236440.jpg;-;1;1;0;5;1;1;-;147.85;0.00%;-;164.28;0.00%;Sunglasses
S05110548;Ladies' Sunglasses Guess GU7878 01B Ø 55 mm;https://www.bigbuy.eu/7372717/ladies-sunglasses-guess-gu7878-01b-oe-55-mm_1237594.jpg;-;1;1;0;5;1;1;-;42.84;0.00%;-;48.13;0.00%;Sunglasses
S05142507;Ladies' Sunglasses Guess GU00150;https://www.bigbuy.eu/7312616/ladies-sunglasses-guess-gu00150_1235336.jpg;-;1;1;0;5;1;1;-;46.79;0.00%;-;52.57;0.00%;Sunglasses
S0591799;Ladies' Sunglasses Guess Guess B Black ø 54 mm;https://www.bigbuy.eu/7297333/ladies-sunglasses-guess-guess-b-black-oe-54-mm_1234610.jpg;-;1;1;0;5;1;1;-;42.26;0.00%;-;47.48;0.00%;Sunglasses
S05142701;Ladies' Sunglasses MAX&Co MO0115;https://www.bigbuy.eu/7284083/ladies-sunglasses-max-co-mo0115_1234582.jpg;-;1;1;0;5;1;1;-;55.43;0.00%;-;61.59;0.00%;Sunglasses
S72129889;Ladies' Sunglasses Nike NIKE CRESCENT II EV24018;https://www.bigbuy.eu/7256574/ladies-sunglasses-nike-nike-crescent-ii-ev24018_1233112.jpg;-;1;1;0;5;1;1;-;104.99;0.00%;-;119.31;0.00%;Sunglasses
S0394364;Ladies' Sunglasses Guess GO00037-0032A;https://www.bigbuy.eu/7240190/ladies-sunglasses-guess-go00037-0032a_1232293.jpg;-;1;1;0;5;0;1;-;24.39;0.00%;-;30.11;0.00%;Sunglasses
S72129572;Ladies' Sunglasses Carrera VICTORY C 18_S;https://www.bigbuy.eu/7162226/ladies-sunglasses-carrera-victory-c-18-s_1228961.jpg;-;1;1;0;5;1;1;-;139.13;0.00%;-;154.59;0.00%;Sunglasses
S72129400;Ladies' Sunglasses Etro ETRO 0108_S;https://www.bigbuy.eu/7162222/ladies-sunglasses-etro-etro-0108-s_1228960.jpg;-;1;1;0;5;1;1;-;197.52;0.00%;-;217.05;0.00%;Sunglasses
S72129379;Ladies' Sunglasses Vogue VO5655SU;https://www.bigbuy.eu/7162219/ladies-sunglasses-vogue-vo5655su_1228958.jpg;-;1;1;0;5;1;1;-;90.0;0.00%;-;102.27;0.00%;Sunglasses
S72129700;Ladies' Sunglasses Moschino MOS178_S;https://www.bigbuy.eu/7152813/ladies-sunglasses-moschino-mos178-s_1228492.jpg;-;1;1;0;5;1;1;-;147.29;0.00%;-;163.66;0.00%;Sunglasses
S72128788;Ladies' Sunglasses Scotch & Soda SS7037 51236;https://www.bigbuy.eu/6972726/ladies-sunglasses-scotch-soda-ss7037-51236_1219568.jpg;-;1;1;0;5;1;1;-;49.22;0.00%;-;60.02;0.00%;Sunglasses
S72128783;Ladies' Sunglasses Carolina Herrera HER 0328_S;https://www.bigbuy.eu/6972740/ladies-sunglasses-carolina-herrera-her-0328-s_1219569.jpg;-;1;1;0;5;1;1;-;159.91;0.00%;-;177.68;0.00%;Sunglasses
S72128340;Ladies' Sunglasses Kate Spade KS LAYNE 2_G_S;https://www.bigbuy.eu/6911684/ladies-sunglasses-kate-spade-ks-layne-2-g-s_1216713.jpg;-;1;1;0;5;1;1;-;134.65;0.00%;-;149.61;0.00%;Sunglasses
S72128331;Ladies' Sunglasses Polaroid PLD 6244_S_X;https://www.bigbuy.eu/6908090/ladies-sunglasses-polaroid-pld-6244-s-x_1216645.jpg;-;1;1;0;5;1;1;-;60.72;0.00%;-;71.44;0.00%;Sunglasses
S72128324;Ladies' Sunglasses Moschino MOS204_S;https://www.bigbuy.eu/6921278/ladies-sunglasses-moschino-mos204-s_1216972.jpg;-;1;1;0;5;1;1;-;325.29;0.00%;-;357.46;0.00%;Sunglasses
S72128322;Ladies' Sunglasses Moschino MOS196_S;https://www.bigbuy.eu/6910854/ladies-sunglasses-moschino-mos196-s_1216698.jpg;-;1;1;0;5;1;1;-;164.36;0.00%;-;182.62;0.00%;Sunglasses
S72128323;Ladies' Sunglasses Moschino MOS198_S;https://www.bigbuy.eu/6927256/ladies-sunglasses-moschino-mos198-s_1217085.jpg;-;1;1;0;5;1;1;-;157.69;0.00%;-;175.21;0.00%;Sunglasses
S72128320;Ladies' Sunglasses Missoni MIS 0247_S;https://www.bigbuy.eu/6922326/ladies-sunglasses-missoni-mis-0247-s_1216996.jpg;-;1;1;0;5;1;1;-;166.59;0.00%;-;185.1;0.00%;Sunglasses
S72128275;Ladies' Sunglasses Kate Spade KS DAESHA 2_G_S;https://www.bigbuy.eu/6882212/ladies-sunglasses-kate-spade-ks-daesha-2-g-s_1215908.jpg;-;1;1;0;5;1;1;-;154.72;0.00%;-;171.91;0.00%;Sunglasses
S72128274;Ladies' Sunglasses Kate Spade KS DAESHA 2_G_S;https://www.bigbuy.eu/6882205/ladies-sunglasses-kate-spade-ks-daesha-2-g-s_1215905.jpg;-;1;1;0;5;1;1;-;134.65;0.00%;-;149.61;0.00%;Sunglasses
S72128273;Ladies' Sunglasses Kate Spade KS AISHA 2_S;https://www.bigbuy.eu/6882072/ladies-sunglasses-kate-spade-ks-aisha-2-s_1215863.jpg;-;1;1;0;5;1;1;-;107.93;0.00%;-;119.92;0.00%;Sunglasses
S72128272;Ladies' Sunglasses Kate Spade KS AISHA 2_S;https://www.bigbuy.eu/6882198/ladies-sunglasses-kate-spade-ks-aisha-2-s_1215902.jpg;-;1;1;0;5;1;1;-;107.93;0.00%;-;119.92;0.00%;Sunglasses
S72128256;Ladies' Sunglasses Marc Jacobs MARC 496_S AIR;https://www.bigbuy.eu/6882118/ladies-sunglasses-marc-jacobs-marc-496-s-air_1215880.jpg;-;1;1;0;5;1;1;-;179.05;0.00%;-;196.76;0.00%;Sunglasses
S72128242;Ladies' Sunglasses Carrera VICTORY C 18_S;https://www.bigbuy.eu/6882210/ladies-sunglasses-carrera-victory-c-18-s_1215906.jpg;-;1;1;0;5;1;1;-;133.18;0.00%;-;147.98;0.00%;Sunglasses
S72128230;Ladies' Sunglasses Etro ETRO 0118_S;https://www.bigbuy.eu/6881996/ladies-sunglasses-etro-etro-0118-s_1215843.jpg;-;1;1;0;5;1;1;-;148.77;0.00%;-;165.3;0.00%;Sunglasses
S72128229;Ladies' Sunglasses Etro ETRO 0103_S;https://www.bigbuy.eu/6881993/ladies-sunglasses-etro-etro-0103-s_1215842.jpg;-;1;1;0;5;1;1;-;217.46;0.00%;-;238.97;0.00%;Sunglasses
S72128228;Ladies' Sunglasses Etro ETRO 0106_S;https://www.bigbuy.eu/7406855/ladies-sunglasses-etro-etro-0106-s_1215844.jpg;-;1;1;0;5;1;1;-;222.63;0.00%;-;244.65;0.00%;Sunglasses
S72128166;Ladies' Sunglasses Carolina Herrera HER 0323_S;https://www.bigbuy.eu/6869830/ladies-sunglasses-carolina-herrera-her-0323-s_1215069.jpg;-;1;1;0;5;1;1;-;185.7;0.00%;-;204.07;0.00%;Sunglasses
S72128075;Ladies' Sunglasses Guess GU00190;https://www.bigbuy.eu/6827749/ladies-sunglasses-guess-gu00190_1212973.jpg;-;1;1;0;5;1;1;-;95.17;0.00%;-;108.15;0.00%;Sunglasses
S72128048;Ladies' Sunglasses Guess GU7748;https://www.bigbuy.eu/6815193/ladies-sunglasses-guess-gu7748_1212100.jpg;-;1;1;0;5;1;1;-;79.3;0.00%;-;90.11;0.00%;Sunglasses
S72127914;Ladies' Sunglasses Nike NIKE CRESCENT II EV24018;https://www.bigbuy.eu/6733056/ladies-sunglasses-nike-nike-crescent-ii-ev24018_1209410.jpg;-;1;1;0;5;1;1;-;104.99;0.00%;-;119.31;0.00%;Sunglasses
S72127910;Ladies' Sunglasses Scotch & Soda SS7032 54213;https://www.bigbuy.eu/6733045/ladies-sunglasses-scotch-soda-ss7032-54213_1209407.jpg;-;24;1;0;5;24;1;-;50.51;0.00%;-;61.6;0.00%;Sunglasses
S72127449;Ladies' Sunglasses Carrera CARRERA 3014_S;https://www.bigbuy.eu/6701889/ladies-sunglasses-carrera-carrera-3014-s_1208008.jpg;-;1;1;0;5;1;1;-;122.77;0.00%;-;136.41;0.00%;Sunglasses
S72127435;Ladies' Sunglasses Max Mara MM0124 SPARK6;https://www.bigbuy.eu/6701044/ladies-sunglasses-max-mara-mm0124-spark6_1207929.jpg;-;1;1;0;5;1;1;-;166.59;0.00%;-;185.1;0.00%;Sunglasses
S72127434;Ladies' Sunglasses Carrera CARRERA 3014_S;https://www.bigbuy.eu/6702065/ladies-sunglasses-carrera-carrera-3014-s_1208017.jpg;-;1;1;0;5;1;1;-;122.77;0.00%;-;136.41;0.00%;Sunglasses
S72127201;Ladies' Sunglasses Tommy Hilfiger TH 2208_S 538079O;https://www.bigbuy.eu/6701850/ladies-sunglasses-tommy-hilfiger-th-2208-s-538079o_1208004.jpg;-;3;1;0;5;3;1;-;93.17;0.00%;-;105.88;0.00%;Sunglasses
S72127343;Ladies' Sunglasses Dolce & Gabbana DG 4414;https://www.bigbuy.eu/6650439/ladies-sunglasses-dolce-gabbana-dg-4414_1206197.jpg;-;1;1;0;5;1;1;-;177.86;0.00%;-;197.62;0.00%;Sunglasses
S72127339;Ladies' Sunglasses Vogue VO 5558S;https://www.bigbuy.eu/6644481/ladies-sunglasses-vogue-vo-5558s_1205650.jpg;-;3;1;0;5;3;1;-;77.43;0.00%;-;87.99;0.00%;Sunglasses
S72127340;Ladies' Sunglasses Jimmy Choo JC 4013D;https://www.bigbuy.eu/6649585/ladies-sunglasses-jimmy-choo-jc-4013d_1206133.jpg;-;5;1;0;5;5;1;-;175.99;0.00%;-;195.54;0.00%;Sunglasses
S72127337;Ladies' Sunglasses Calvin Klein CK21130S;https://www.bigbuy.eu/6650470/ladies-sunglasses-calvin-klein-ck21130s_1206167.jpg;-;1;1;0;5;1;1;-;122.03;0.00%;-;135.59;0.00%;Sunglasses
S72127338;Ladies' Sunglasses Vogue VO 5520S;https://www.bigbuy.eu/6650401/ladies-sunglasses-vogue-vo-5520s_1206164.jpg;-;3;1;0;5;3;1;-;73.01;0.00%;-;82.97;0.00%;Sunglasses
S72127111;Ladies' Sunglasses Carolina Herrera HER 0221_G_S;https://www.bigbuy.eu/6479407/ladies-sunglasses-carolina-herrera-her-0221-g-s_1201623.jpg;-;1;1;0;5;1;1;-;185.7;0.00%;-;204.07;0.00%;Sunglasses
S72127062;Ladies' Sunglasses Scotch & Soda SS7034 53010;https://www.bigbuy.eu/6479558/ladies-sunglasses-scotch-soda-ss7034-53010_1201680.jpg;-;1;1;0;5;1;1;-;50.51;0.00%;-;61.6;0.00%;Sunglasses
S72126859;Ladies' Sunglasses Burberry MAMMOTH BE 4277;https://www.bigbuy.eu/6479524/ladies-sunglasses-burberry-mammoth-be-4277_1201673.jpg;-;1;1;0;5;1;1;-;151.01;0.00%;-;167.79;0.00%;Sunglasses
S72126321;Ladies' Sunglasses Levi's LV 5074_S 48PJP70;https://www.bigbuy.eu/6463744/ladies-sunglasses-levi-s-lv-5074-s-48pjp70_1200476.jpg;-;1;1;0;5;1;1;-;78.08;0.00%;-;88.73;0.00%;Sunglasses
S72126693;Ladies' Sunglasses Dolce & Gabbana DG 4490;https://www.bigbuy.eu/6288431/ladies-sunglasses-dolce-gabbana-dg-4490_1196923.jpg;-;4;1;0;5;4;1;-;208.97;0.00%;-;229.64;0.00%;Sunglasses
S72126692;Ladies' Sunglasses Dolce & Gabbana DG 4490;https://www.bigbuy.eu/6288837/ladies-sunglasses-dolce-gabbana-dg-4490_1196936.jpg;-;5;1;0;5;5;1;-;208.97;0.00%;-;229.64;0.00%;Sunglasses
S72126691;Ladies' Sunglasses Dolce & Gabbana DG 2311;https://www.bigbuy.eu/6290622/ladies-sunglasses-dolce-gabbana-dg-2311_1197092.jpg;-;2;1;0;5;2;1;-;302.38;0.00%;-;332.29;0.00%;Sunglasses
S72126690;Ladies' Sunglasses Dolce & Gabbana DG 2311;https://www.bigbuy.eu/6288829/ladies-sunglasses-dolce-gabbana-dg-2311_1196933.jpg;-;1;1;0;5;1;1;-;302.38;0.00%;-;332.29;0.00%;Sunglasses
S72126688;Ladies' Sunglasses Dolce & Gabbana DG 4414;https://www.bigbuy.eu/6290488/ladies-sunglasses-dolce-gabbana-dg-4414_1197051.jpg;-;2;1;0;5;2;1;-;177.86;0.00%;-;197.62;0.00%;Sunglasses
S72126687;Ladies' Sunglasses Dolce & Gabbana DG 4480;https://www.bigbuy.eu/6290610/ladies-sunglasses-dolce-gabbana-dg-4480_1197086.jpg;-;2;1;0;5;2;1;-;227.44;0.00%;-;249.93;0.00%;Sunglasses
S72126482;Ladies' Sunglasses Vogue VO 5576SB;https://www.bigbuy.eu/6288421/ladies-sunglasses-vogue-vo-5576sb_1196922.jpg;-;9;1;0;5;9;1;-;103.21;0.00%;-;117.28;0.00%;Sunglasses
S72126481;Ladies' Sunglasses Vogue VO 5525S;https://www.bigbuy.eu/6288820/ladies-sunglasses-vogue-vo-5525s_1196932.jpg;-;4;1;0;5;4;1;-;83.71;0.00%;-;95.12;0.00%;Sunglasses
S72126466;Ladies' Sunglasses Burberry BE 4407;https://www.bigbuy.eu/6290471/ladies-sunglasses-burberry-be-4407_1197047.jpg;-;5;1;0;5;5;1;-;163.62;0.00%;-;181.8;0.00%;Sunglasses
S72126432;Ladies' Sunglasses Ralph Lauren RA 5298U;https://www.bigbuy.eu/6290582/ladies-sunglasses-ralph-lauren-ra-5298u_1197074.jpg;-;2;1;0;5;2;1;-;106.38;0.00%;-;120.89;0.00%;Sunglasses
S72126422;Ladies' Sunglasses Jimmy Choo JC 5026U;https://www.bigbuy.eu/6290441/ladies-sunglasses-jimmy-choo-jc-5026u_1197044.jpg;-;1;1;0;5;1;1;-;163.62;0.00%;-;181.8;0.00%;Sunglasses
S72126421;Ladies' Sunglasses Jimmy Choo JC 4011;https://www.bigbuy.eu/6289884/ladies-sunglasses-jimmy-choo-jc-4011_1196998.jpg;-;2;1;0;5;2;1;-;175.99;0.00%;-;195.54;0.00%;Sunglasses
S72126420;Ladies' Sunglasses Jimmy Choo JC 6001U;https://www.bigbuy.eu/6290606/ladies-sunglasses-jimmy-choo-jc-6001u_1197083.jpg;-;3;1;0;5;3;1;-;212.03;0.00%;-;233.0;0.00%;Sunglasses
S72126419;Ladies' Sunglasses Jimmy Choo JC 5022B;https://www.bigbuy.eu/6290422/ladies-sunglasses-jimmy-choo-jc-5022b_1197041.jpg;-;4;1;0;5;4;1;-;187.43;0.00%;-;205.97;0.00%;Sunglasses
S72126416;Ladies' Sunglasses Jimmy Choo JC 5018U;https://www.bigbuy.eu/6289771/ladies-sunglasses-jimmy-choo-jc-5018u_1196996.jpg;-;2;1;0;5;2;1;-;163.62;0.00%;-;181.8;0.00%;Sunglasses
S72126415;Ladies' Sunglasses Michael Kors BORDEAUX MK 2215;https://www.bigbuy.eu/6289270/ladies-sunglasses-michael-kors-bordeaux-mk-2215_1196957.jpg;-;2;1;0;5;2;1;-;126.83;0.00%;-;140.92;0.00%;Sunglasses
S72126414;Ladies' Sunglasses Michael Kors HARBOUR ISLAND MK 2195U;https://www.bigbuy.eu/6288404/ladies-sunglasses-michael-kors-harbour-island-mk-2195u_1196921.jpg;-;2;1;0;5;2;1;-;101.16;0.00%;-;114.95;0.00%;Sunglasses
S72126413;Ladies' Sunglasses Michael Kors EMPIRE OVAL MK 2192;https://www.bigbuy.eu/6290608/ladies-sunglasses-michael-kors-empire-oval-mk-2192_1197085.jpg;-;3;1;0;5;3;1;-;126.83;0.00%;-;140.92;0.00%;Sunglasses
S72126391;Ladies' Sunglasses Guess GU00132 5892W;https://www.bigbuy.eu/6290377/ladies-sunglasses-guess-gu00132-5892w_1197036.jpg;-;50;1;0;5;50;1;-;51.02;0.00%;-;62.22;0.00%;Sunglasses
S72126390;Ladies' Sunglasses Guess GU00111 5673B;https://www.bigbuy.eu/6290559/ladies-sunglasses-guess-gu00111-5673b_1197068.jpg;-;50;1;0;5;50;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72126110;Ladies' Sunglasses Etro ETRO 0010_S;https://www.bigbuy.eu/6290393/ladies-sunglasses-etro-etro-0010-s_1196979.jpg;-;1;1;0;5;1;1;-;161.4;0.00%;-;179.33;0.00%;Sunglasses
S72123495;Ladies' Sunglasses Funky Buddha FBS2041 48003;https://www.bigbuy.eu/6288382/ladies-sunglasses-funky-buddha-fbs2041-48003_1196918.jpg;-;50;1;0;5;50;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123493;Ladies' Sunglasses Funky Buddha FBS2041 48001;https://www.bigbuy.eu/6290549/ladies-sunglasses-funky-buddha-fbs2041-48001_1197065.jpg;-;26;1;0;5;26;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123492;Ladies' Sunglasses Funky Buddha FBS2040 53002;https://www.bigbuy.eu/6290050/ladies-sunglasses-funky-buddha-fbs2040-53002_1197016.jpg;-;19;1;0;5;19;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123490;Ladies' Sunglasses Funky Buddha FBS2038 51003;https://www.bigbuy.eu/6288373/ladies-sunglasses-funky-buddha-fbs2038-51003_1196917.jpg;-;17;1;0;5;17;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123489;Ladies' Sunglasses Funky Buddha FBS2031 53001;https://www.bigbuy.eu/6290520/ladies-sunglasses-funky-buddha-fbs2031-53001_1197059.jpg;-;12;1;0;5;12;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123483;Ladies' Sunglasses Funky Buddha FBS2029 59005;https://www.bigbuy.eu/6290514/ladies-sunglasses-funky-buddha-fbs2029-59005_1197056.jpg;-;36;1;0;5;36;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123482;Ladies' Sunglasses Funky Buddha FBS2029 59004;https://www.bigbuy.eu/6290490/ladies-sunglasses-funky-buddha-fbs2029-59004_1197050.jpg;-;37;1;0;5;37;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123481;Ladies' Sunglasses Funky Buddha FBS2029 59003;https://www.bigbuy.eu/6290040/ladies-sunglasses-funky-buddha-fbs2029-59003_1197015.jpg;-;16;1;0;5;16;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
